0.815 -0.516906 0.669497 13.4859 0.232289
0.82 -0.513392 0.736187 13.1887 0.229713
0.825 -0.509547 0.801373 12.8846 0.227155
0.83 -0.50538 0.865022 12.5741 0.224618
0.835 -0.500899 0.927104 12.2576 0.222102
0.84 -0.496112 0.987589 11.9356 0.219609
0.845 -0.491026 1.04645 11.6083 0.217141
0.85 -0.48565 1.10366 11.2763 0.2147
0.855 -0.479992 1.15921 10.94 0.212285
0.86 -0.474061 1.21306 10.5997 0.2099
0.865 -0.467865 1.2652 10.2558 0.207545
0.87 -0.461412 1.31561 9.90879 0.205222
0.875 -0.454712 1.36428 9.55904 0.202931
0.88 -0.447772 1.4112 9.20694 0.200675
0.885 -0.440602 1.45635 8.85288 0.198454
0.89 -0.433212 1.49972 8.49723 0.19627
0.895 -0.425608 1.54132 8.14039 0.194122
0.9 -0.417801 1.58113 7.78273 0.192014
0.905 -0.4098 1.61914 7.42461 0.189945
0.91 -0.401613 1.65537 7.06639 0.187916
0.915 -0.393249 1.68981 6.70844 0.185929
0.92 -0.384718 1.72246 6.3511 0.183984
0.925 -0.376028 1.75332 5.99471 0.182082
0.93 -0.367188 1.78241 5.63961 0.180224
0.935 -0.358207 1.80972 5.28612 0.17841
0.94 -0.349093 1.83527 4.93456 0.176642
0.945 -0.339857 1.85907 4.58524 0.17492
0.95 -0.330506 1.88113 4.23846 0.173244
0.955 -0.321048 1.90146 3.89451 0.171615
0.96 -0.311494 1.92008 3.55368 0.170033
0.965 -0.30185 1.937 3.21624 0.1685
0.97 -0.292127 1.95225 2.88245 0.167015
0.975 -0.282331 1.96583 2.55257 0.165579
0.98 -0.272471 1.97778 2.22685 0.164192
0.985 -0.262556 1.98811 1.90552 0.162854
0.99 -0.252593 1.99684 1.58881 0.161566
0.995 -0.24259 2.004 1.27693 0.160328
1 -0.232555 2.00962 0.970083 0.15914
